timestampNs,gnssAvailable,mode,lat,lon,speedMps,bearingDegrees,covarianceRadius95M,acceptedFixAgeSeconds,rejectedFixes,discontinuities
26700000000,false,GNSS_AIDED,12.001320698182822,77.00018479421543,5.838089306443337,15.311533121841649,3.4948524597269253,1.7,0,0
26800000000,false,GNSS_AIDED,12.001325762138807,77.00018621162653,5.8402744434438745,15.368732228654721,3.725204988313845,1.8,0,0
26900000000,false,GNSS_AIDED,12.00133082660304,77.00018763473773,5.842459580444412,15.425931335467794,3.962967095756351,1.9,0,0
27000000000,false,GNSS_AIDED,12.001335891569433,77.00018906355149,5.84464471744495,15.483130442280867,4.207889935064392,2.0,0,0
27100000000,false,DEAD_RECKONING,12.001340957031893,77.00019049807024,5.846829854445488,15.54032954909394,4.45975074227177,2.1,0,0
27200000000,false,DEAD_RECKONING,12.001346022984325,77.00019193829642,5.849014991446026,15.597528655907013,4.7183494037793166,2.2,0,0
27300000000,false,DEAD_RECKONING,12.001351089420629,77.00019338423246,5.851200128446564,15.654727762720086,4.983505485596212,2.3,0,0
27400000000,false,DEAD_RECKONING,12.001356156334701,77.00019483588079,5.853385265447102,15.711926869533215,5.255055679485504,2.4,0,0
27500000000,false,DEAD_RECKONING,12.001361223720432,77.0001962932438,5.85557040244764,15.769125976346288,5.532851615485773,2.5,0,0
27600000000,false,DEAD_RECKONING,12.001366291571708,77.00019775632394,5.857755539448178,15.826325083159361,5.8167579911095055,2.6,0,0
27700000000,false,DEAD_RECKONING,12.001371359882414,77.00019922512358,5.859940676448716,15.883524189972434,6.106650971439557,2.7,0,0
27800000000,false,DEAD_RECKONING,12.001376428646429,77.00020069964512,5.8621258134492535,15.940723296785507,6.402416819506302,2.8,0,0
27900000000,false,DEAD_RECKONING,12.001381497857624,77.00020217989095,5.8643109504497914,15.997922403598636,6.703950721723048,2.9,0,0
28000000000,false,DEAD_RECKONING,12.001386567509874,77.00020366586347,5.866496087450329,16.05512151041171,7.011155778274115,3.0,0,0
28100000000,false,DEAD_RECKONING,12.00139163759704,77.00020515756502,5.868681224450867,16.112320617224782,7.3239421329580345,3.1,0,0
28200000000,false,DEAD_RECKONING,12.001396708112988,77.00020665499801,5.870866361451405,16.169519724037855,7.642226221012946,3.2,0,0
28300000000,false,DEAD_RECKONING,12.001401779051575,77.00020815816477,5.873051498451943,16.226718830850928,7.965930116899367,3.3,0,0
28400000000,false,DEAD_RECKONING,12.001406850406651,77.00020966706767,5.875236635452481,16.283917937664,8.29498096693347,3.4,0,0
28500000000,false,DEAD_RECKONING,12.001411922172071,77.00021118170903,5.877421772453019,16.34111704447713,8.629310494113785,3.5,0,0
28600000000,false,DEAD_RECKONING,12.001416994341676,77.00021270209123,5.879606909453557,16.398316151290203,8.96885456453094,3.6,0,0
28700000000,false,DEAD_RECKONING,12.001422066909308,77.00021422821659,5.881792046454095,16.455515258103276,9.313552806454988,3.7,0,0
28800000000,false,DEAD_RECKONING,12.001427139868804,77.00021576008743,5.883977183454633,16.51271436491635,9.663348274613101,3.8,0,0
28900000000,false,DEAD_RECKONING,12.001432213213997,77.00021729770607,5.8861623204551705,16.56991347172942,10.018187153350013,3.9,0,0
29000000000,false,DEAD_RECKONING,12.001437286938716,77.00021884107483,5.888347457455708,16.627112578542494,10.378018493344902,4.0,0,0
29100000000,true,GNSS_AIDED,12.0014422481233,77.00022048526439,5.88506994392452,16.71677748511604,4.032321405017292,0.0,0,0
29200000000,true,GNSS_AIDED,12.001447309704691,77.00022207263983,5.886222578583331,16.776246290419692,3.077482585153081,0.0,0,0
29300000000,true,GNSS_AIDED,12.001452375696577,77.00022365173459,5.88777396816347,16.83189520044141,2.6072196892494643,0.0,0,0
29400000000,true,GNSS_AIDED,12.001457442672221,77.00022523081618,5.889488528662919,16.886640509961467,2.3107083351680537,0.0,0,0
29500000000,true,GNSS_AIDED,12.001462510058897,77.0002268124734,5.891290886601714,16.94120665969001,2.1014420532842375,0.0,0,0
